Tên món,Nguyên liệu,Công thức,Tiểu đường,Huyết áp cao,Dạ dày,Gout,Time,Calo 
Ba chỉ cuộn nấm kim châm,"thịt, nấm kim châm, bột bắp, rượu, tỏi, hành, tiêu, dầu ăn, tương, dầu hào, đường",https://cookpad.com/vn/cong-thuc/16430569-ba-ch%E1%BB%89-cu%E1%BB%99n-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,1,0,1,30,450
Gà xào nấm kim châm,"gà, nấm kim châm, cà rốt, bắp, mật ong, tiêu, gia vị, mắm",https://cookpad.com/vn/cong-thuc/15925558-ga-xao-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,0,0,0,30,400
Canh thịt bò cuộn nấm kim châm,"nấm kim châm, bò, đậu, cà rốt, hành, nước hầm xương, mì chính, hạt nêm",https://cookpad.com/vn/cong-thuc/15681482-canh-th%E1%BB%8Bt-bo-cu%E1%BB%99n-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,0,0,0,30,350
Sương non nấu nấm kim châm,"nấm kim châm, sườn, hành, ngò, muối, tiêu",https://cookpad.com/vn/cong-thuc/15671928-s%C6%B0%E1%BB%9Dn-non-n%E1%BA%A5u-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,1,0,0,50,300
Ức gà cuộn nấm kim châm,"gà, nấm kim châm, tiêu, muối, tương, bột quế",https://cookpad.com/vn/cong-thuc/15652969-%E1%BB%A9c-ga-cu%E1%BB%99n-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,1,0,0,20,350
Nấm kim châm xì dầu,"nấm kim châm, xì dầu, dầu, hạt nêm",https://cookpad.com/vn/cong-thuc/15226272-n%E1%BA%A5m-kim-cham-xi-d%E1%BA%A7u?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,0,0,0,30,200
Chả nấm kim châm,"nấm kim châm, trứng, bột mì, bột chiên giòn, hạt nêm, tiêu",https://cookpad.com/vn/cong-thuc/15116596-ch%E1%BA%A3-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,0,0,0,40,350
Cà tím hấp nấm kim châm,"cà tím, thịt, trứng, bột mì, nấm kim châm, dầu hào, tương, gia vị",https://cookpad.com/vn/cong-thuc/12916957-ca-tim-h%E1%BA%A5p-n%E1%BA%A5m-kim-cham?ref=search&search_term=n%E1%BA%A5m+kim+ch%C3%A2m,0,0,0,0,30,300
Canh cà chua viên mộc nhĩ,"mộc nhĩ, lợn, cà chua, hành, tỏi",https://cookpad.com/vn/cong-thuc/24192590-canh-ca-chua-vien-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,1,35,200
Ốc chuông dồn mộc nhĩ,"ớt chuông, lợn, mộc nhĩ, sốt, dầu mè, nước lọc, hành tím, tiêu, sốt mận, nước lọc, bột bắp, hạt nêm",https://cookpad.com/vn/cong-thuc/23893968-sp0862-%E1%BB%9Bt-chuong-d%E1%BB%93n-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,1,30,300
Mướp hương xào mộc nhĩ,"mướp, mộc nhĩ, dầu ăn, hạt nêm",https://cookpad.com/vn/cong-thuc/16440856-m%C6%B0%E1%BB%9Bp-h%C6%B0%C6%A1ng-xao-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,15,150
Thịt băm rang mộc nhĩ,"thịt, mộc nhĩ, hành tím, tỏi, dầu ăn, mắm, đường, tiêu, mỳ chính, dầu hào",https://cookpad.com/vn/cong-thuc/16363895-th%E1%BB%8Bt-bam-rang-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,30,350
Bầu xào mộc nhĩ,"bầu, mộc nhĩ, hạt nêm, mùi, ngò",https://cookpad.com/vn/cong-thuc/15428575-b%E1%BA%A7u-xao-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,45,180
Thịt viên mộc nhĩ,"thịt, bột canh, hạt nêm, mì chính, mắm, nước lọc",https://cookpad.com/vn/cong-thuc/14890508-th%E1%BB%8Bt-vien-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,20,250
Xíu mại mộc nhĩ,"thịt, mộc nhĩ, hành tây, hành, dầu hào, bột bắp, nước lọc gia vị",https://cookpad.com/vn/cong-thuc/14103235-sp0611-xiu-m%E1%BA%A1i-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,45,400
Su hào xào mộc nhĩ,"su hào, mộc nhĩ, cà rốt, cần tây, hạt nêm",https://cookpad.com/vn/cong-thuc/12025615-su-hao-xao-m%E1%BB%99c-nhi-n%E1%BA%A5m-meo?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,15,200
Mộc nhĩ kho thiêu với tàu hủ ki,"mộc nhĩ, tàu hủ ki, tương, mắm, đường, tiêu, gừng, ớt",https://cookpad.com/vn/cong-thuc/11386903-m%E1%BB%99c-nhi-kho-tieu-v%E1%BB%9Bi-tau-h%E1%BB%A7-ki?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,30,300
Gỏi mộc nhĩ trắng,"mộc nhĩ, nấm đùi gà, tuyết nhĩ, mắm, đường, dấm, ớt, mùi, ngò, đậu phộng,vừng",https://cookpad.com/vn/cong-thuc/8404053-g%E1%BB%8Fi-n%E1%BA%A5m-tuy%E1%BA%BFt-tuy%E1%BA%BFt-nhim%E1%BB%99c-nhi-tr%E1%BA%AFng?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,1,1,15,250
Tai lợn cuộn mộc nhĩ,"đường, mắm, dầu, bột nêm, tiêu, muối, sả, gừng, hành khô, quế, lợn, giò, mộc nhĩ",https://cookpad.com/vn/cong-thuc/7316054-tai-lợn-cu%E1%BB%99n-m%E1%BB%99c-nhi-gio-s%E1%BB%91ng?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,1,0,1,75,450
Thịt băm chiên mộc nhĩ,"thịt, mộc nhĩ, hành, tiêu, đường, mỳ chính, muối",https://cookpad.com/vn/cong-thuc/5181378-th%E1%BB%8Bt-b%E1%BA%B1m-chien-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,1,0,0,25,350
Lườn gà xào mộc nhĩ,"gà, nấm hương, mộc nhĩ, dầu , hành khô, tiêu, lê",https://cookpad.com/vn/cong-thuc/3032426-l%C6%B0%E1%BB%9Dn-ga-xao-m%E1%BB%99c-nhi-n%E1%BA%A5m-h%C6%B0%C6%A1ng-danh-cho-cac-b%E1%BA%A1n-an-kieng?ref=search&search_term=M%E1%BB%99c+nh%C4%A9,0,0,0,0,20,400
Chè táo đỏ nấm tuyết hạt sen mộc nhĩ phổ tai,"nấm tuyết, sen, táo đỏ, mộc nhĩ, phổ tai, đường phèn, lá dứa, nước",https://cookpad.com/vn/cong-thuc/16941626-che-tao-d%E1%BB%8F-n%E1%BA%A5m-tuy%E1%BA%BFt-h%E1%BA%A1t-sen-m%E1%BB%99c-nhi-ph%E1%BB%95-tai?ref=search&search_term=Ch%C3%A8+t%C3%A1o+%C4%91%E1%BB%8F+n%E1%BA%A5m+tuy%E1%BA%BFt+h%E1%BA%A1t+sen+m%E1%BB%99c+nh%C4%A9+ph%E1%BB%95+tai.,0,0,0,0,60,220
Canh khổ qua nhồi thịt mộc nhĩ,"thịt, mộc nhĩ, hành tím, tiêu, khổ qua, muối, bôt ngọt, hành, ngò",https://cookpad.com/vn/cong-thuc/16332993-canh-kh%E1%BB%95-qua-nh%E1%BB%93i-th%E1%BB%8Bt?ref=search&search_term=Canh+kh%E1%BB%95+qua+nh%E1%BB%93i+th%E1%BB%8Bt,0,1,0,0,30,250
Trứng chiên đậu phụ mộc nhĩ,"trứng, đậu, mộc nhĩ",https://cookpad.com/vn/cong-thuc/6148210-tr%E1%BB%A9ng-chien-d%E1%BA%ADu-ph%E1%BB%A5-m%E1%BB%99c-nhi?ref=search&search_term=Tr%E1%BB%A9ng+chi%C3%AAn+%C4%91%E1%BA%ADu+ph%E1%BB%A5+n%E1%BA%A5m+m%C3%A8o,0,0,0,0,20,300
Giá đỗ xào mộc nhĩ chay,"giá, mộc nhĩ, hành, mì chính, hạt nêm",https://cookpad.com/vn/cong-thuc/5735272-gia-d%E1%BB%97-xao-m%E1%BB%99c-nhi-chay?ref=search&search_term=Gi%C3%A1+%C4%91%E1%BB%97+x%C3%A0o+m%E1%BB%99c+nh%C4%A9,0,0,0,0,15,180
Chả nem nấm,"thịt, nấm đùi gà, tôm, hành tây, cà rốt, mộc nhĩ, nấm hương, miến, hành, mùu, tỏi, tiêu, lá bò bía, trứng, dầu ăn",https://cookpad.com/vn/cong-thuc/16975371-ch%E1%BA%A3-nem-n%E1%BA%A5m?ref=search&search_term=Ch%E1%BA%A3+gi%C3%B2+nem+n%E1%BA%A5m,0,0,0,0,60,400
Hủ tiếu gạo lứt đỏ xào mộc nhĩ,"hủ tiếu, mộc nhĩ, gà, hành, tỏi, mùi tàu, dầu hào, mì chính, bột canh, tiêu",https://cookpad.com/vn/cong-thuc/5437185-h%E1%BB%A7-ti%E1%BA%BFu-g%E1%BA%A1o-l%E1%BB%A9t-d%E1%BB%8F-xao-ga-m%E1%BB%99c-nhi?ref=search&search_term=M%E1%BB%99c+nh%C4%A9+x%C3%A0o,0,0,0,0,50,350
Đậu cô ve xào mộc nhĩ,"đậu cô ve, đậu, mộc nhĩ, hành",https://cookpad.com/vn/cong-thuc/15847101-mon-chay-d%E1%BA%ADu-co-ve-xao-d%E1%BA%ADu-hu?ref=search&search_term=%C4%90%E1%BA%ADu+c%C3%B4+ve+x%C3%A0o+m%E1%BB%99c+nh%C4%A9,0,0,0,0,15,200
Cháo gà nấm linh chi,"thịt, gạo, nấm linh chi, hành, gia vị",https://cookpad.com/vn/cong-thuc/17218777-chao-ga-n%E1%BA%A5m-linh-chi?ref=search&search_term=N%E1%BA%A5m+linh+chi,1,0,0,0,30,250
Trứng chiên nấm linh chi nâu,"nấm linh chi, trứng, hành, ngò, gia vị",https://cookpad.com/vn/cong-thuc/17307031-tr%E1%BB%A9ng-chien-n%E1%BA%A5m-linh-chi-nau?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,15,300
Nấm linh chi xào húng quế trắng,"nấm linh chi, lá húng quế, tỏi, dầu ăn, ớt, muối, hạt nêm, mì chính",https://cookpad.com/vn/cong-thuc/17049163-n%E1%BA%A5m-linh-chi-xao-hung-qu%E1%BA%BF-tr%E1%BA%AFng?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,1,1,0,15,180
Canh chua nấm linh chi nâu,"cà chua, dứa, dọc mùng, bạc hà, giá, đậu bắp, me, tỏi, thơm, ngò, ớt, nấm linh chi, muối, đường, hạt nêm, mắm, mỳ chính",https://cookpad.com/vn/cong-thuc/16989737-canh-chua-n%E1%BA%A5m-linh-chi-nau?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,1,1,0,30,220
Măng xào thịt lợn nấm linh chi,"măng, thịt, nấm linh chi, hành tím, tỏi, muối, mắm, tiêu, dầu ăn",https://cookpad.com/vn/cong-thuc/13561802-mang-xao-th%E1%BB%8Bt-lợn-n%E1%BA%A5m-linh-chi-nau?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,1,0,0,20,350
Salad nấm linh chi trắng cà chua,"nấm linh chi trắng, cà chua, nước cốt chanh, húng, tỏi, dầu, yến mạch, hành, nước",https://cookpad.com/vn/cong-thuc/11076886-23-salad-n%E1%BA%A5m-linh-chi-tr%E1%BA%AFng-ca-chua?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,1,0,20,200
Canh sườn nấm linh chi,"sườn, nấm linh chi, nấm đông cô, bắp, hành, ngò, gia vị",https://cookpad.com/vn/cong-thuc/4455863-canh-s%C6%B0%E1%BB%9Dn-n%E1%BA%A5m-linh-chi?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,120,300
Canh gà nấu cá nấm,"gà, nấm linh chi, cà chua, hành, gia vị",https://cookpad.com/vn/cong-thuc/22590098-canh-ga-n%E1%BA%A5u-ca-n%E1%BA%A5m?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,20,250
Củ sắn xào nấm và đậu hũ,"sắn, nấm linh chi, đậu, hành, tỏi",https://cookpad.com/vn/cong-thuc/22565497-c%E1%BB%A7-s%E1%BA%AFn-xao-n%E1%BA%A5m-va-d%E1%BA%ADu-hu?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,15,220
Canh khế nấu cà nấm,"cà chua, khế, nấm linh chi, hành, gia vị",https://cookpad.com/vn/cong-thuc/17276348-canh-kh%E1%BA%BF-n%E1%BA%A5u-ca-n%E1%BA%A5m?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,1,0,15,200
Nấm linh chi trắng xào lá é,"nấm linh chi, tỏi, lá é, dầu, muối, hạt nêm, mỳ chính, ớt",https://cookpad.com/vn/cong-thuc/17046770-n%E1%BA%A5m-linh-chi-tr%E1%BA%AFng-xao-la-e?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,1,0,0,15,180
Soup khoai tây bí đỏ nấm linh chi,"khoai, bí đỏ, hành tây, nấm linh chi, dầu, muối, bơ",https://cookpad.com/vn/cong-thuc/16188707-soup-khoai-tay-bi-d%E1%BB%8F-n%E1%BA%A5m-linh-chi?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,1,0,0,40,250
Nấm linh chi chiên giòn,"nấm linh chi, bột chiên giòn, bột năng, dầu",https://cookpad.com/vn/cong-thuc/11631945-n%E1%BA%A5m-linh-chi-chien-gion?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,40,350
Chả nấm linh chi,"nấm linh chi, cà rốt, mộc nhĩ, bột chiên giòn, mùi, tiêu, hạt nêm",https://cookpad.com/vn/cong-thuc/11449366-ch%E1%BA%A3-n%E1%BA%A5m-linh-chi?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,20,300
Canh giò lợn nấm linh chi,"giò lợn, su su, khoai, cà rốt, nấm linh chi, hành, gia vị",https://cookpad.com/vn/cong-thuc/9147979-sp0278-canh-gio-lợn-n%E1%BA%A5m-linh-chi-rau-c%E1%BB%A7?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,1,30,400
Canh mướp mồng tơi nấm linh chi,"mướp, mồng tơi, nấm linh chi, tôm",https://cookpad.com/vn/cong-thuc/9156574-canh-m%C6%B0%E1%BB%9Bp-m%E1%BB%93ng-t%C6%A1i-n%E1%BA%A5m-linh-chi?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,15,200
Cháo nấm linh chi nâu,"gạo, lá dứa, nấm linh chi nâu, đường, muối, tiêu, bột nêm, mỳ chính",https://cookpad.com/vn/cong-thuc/6435037-chao-n%E1%BA%A5m-linh-chi-nau?ref=search&search_term=N%E1%BA%A5m+linh+chi,1,1,0,0,50,250
Trà nấm linh chi đỏ,"nấm linh chi đỏ, nước sôi",https://cookpad.com/vn/cong-thuc/4929315-tra-n%E1%BA%A5m-linh-chi-d%E1%BB%8F?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,0,0,60,10
Đậu hũ non sốt nấm linh chi,"đậu, nấm linh chi, ớt, dầu hào, xì dầu, dầu, bột bắp",https://cookpad.com/vn/cong-thuc/4630684-d%E1%BA%ADu-h%E1%BB%A7-non-s%E1%BB%91t-n%E1%BA%A5m-linh-chi-nau?ref=search&search_term=N%E1%BA%A5m+linh+chi,0,0,1,0,30,200
Cháo hàu nấm linh chi,"hàu, nấm linh chi, gạo, tiêu, hành, ngò, mắm, muối, hành tím, gừng",https://cookpad.com/vn/cong-thuc/23939200-chao-hau-n%E1%BA%A5m?ref=search&search_term=N%E1%BA%A5m+linh+chi,1,1,0,0,60,300
Nấm đùi gà kho đậu gà,"nấm đùi gà, đậu gà, hành, tỏi, mắm, tương, đường, mirin, nước ",https://cookpad.com/vn/cong-thuc/17061207-n%E1%BA%A5m-dui-ga-kho-d%E1%BA%ADu-ga?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,45,280
Nấm đùi gà kho gừng chay,"nấm đùi gà, gừng, hành poro, tương, tương ớt, đường, muối, nước, tiêu",https://cookpad.com/vn/cong-thuc/11491155-n%E1%BA%A5m-dui-ga-kho-g%E1%BB%ABng-chay?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,1,0,30,200
Canh bí xanh nấu tôm và đùi gà,"bí, nâmd đùi gà, tôm, hành, hành củ, gia vị",https://cookpad.com/vn/cong-thuc/23918884-canh-bi-xanh-n%E1%BA%A5u-tom-va-n%E1%BA%A5m-dui-ga?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,30,300
Nấm đùi gà rim,"nấm đùi gà, tỏi, ớt, đậu phộng, gia vị",https://cookpad.com/vn/cong-thuc/23895410-n%E1%BA%A5m-dui-ga-rim?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,1,1,30,220
Nấm đùi ga rim tương,"nấm đùi gà, tương, mạch nha, tỏi",https://cookpad.com/vn/cong-thuc/23847471-n%E1%BA%A5m-dui-ga-rim-t%C6%B0%C6%A1ng?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,20,180
Chả lụa kho nấm đùi gà,"chả, nấm đùi gà, hành, hành tím, dầu hào, tương, đương, tương ớt, tiêu",https://cookpad.com/vn/cong-thuc/22593411-ch%E1%BA%A3-l%E1%BB%A5a-kho-n%E1%BA%A5m-dui-ga?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,1,0,30,350
Nấm đùi gà sốt cà chua,"nấm đùi gà, cà chua, hành, hành tím, hạt nêm, đường, mắm, dầu ăn, muối",https://cookpad.com/vn/cong-thuc/22574700-n%E1%BA%A5m-dui-ga-s%E1%BB%91t-ca-chua?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,0,0,30,250
Váng đậu cuộn nấm đùi gà sốt chua ngọt,"nấm đùi gà, xì dầu, dấm gạo, đường, gừng, dầu ăn, nước, bột năng",https://cookpad.com/vn/cong-thuc/22565751-vang-d%E1%BA%ADu-cu%E1%BB%99n-n%E1%BA%A5m-dui-ga-s%E1%BB%91t-chua-ng%E1%BB%8Dt-mon-chay?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,20,300
Nộm rong sụn nấm đùi gà,"rong sụn, cà rốt, nấm đùi gà, đậu phộng, mùi, húng, tía tô, muối, bột canh, đường, chanh, gừng, tỏi, nước, dầu hào",https://cookpad.com/vn/cong-thuc/22556009-n%E1%BB%99m-rong-s%E1%BB%A5n-n%E1%BA%A5m-dui-ga-mon-chay?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,1,1,45,200
Nấm đùi gà xào cải thìa,"cải thìa, nấm đùi gà, dầu hào, tỏi, bột nêm",https://cookpad.com/vn/cong-thuc/22557982-n%E1%BA%A5m-dui-ga-xao-c%E1%BA%A3i-thia?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,30,180
Nấm đùi gà kho đậu hũ,"nấm đùi gà, đậu, xì dầu, dầu, đường, tiêu, baro",https://cookpad.com/vn/cong-thuc/17172146-n%E1%BA%A5m-dui-ga-kho-d%E1%BA%ADu-hu?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,20,250
Nấm đùi gà áp chảo,"nấm đùi gà, tỏi, dầu mè, hành, vừng, tương",https://cookpad.com/vn/cong-thuc/17061381-n%E1%BA%A5m-dui-ga-ap-ch%E1%BA%A3o-ngay-3?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,10,240
Nấm đùi gà om sốt tiêu đen,"nấm đùi gà, sốt tiêu đen, tương, nước",https://cookpad.com/vn/cong-thuc/17058390-n%E1%BA%A5m-dui-ga-om-x%E1%BB%91t-tieu-den?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,45,300
Nấm đùi gà xiên nướng,"nấm đùi gà, sa tế, rau sống, tương hột đậu nàng, đậu phộng, tương, hạt nêm",https://cookpad.com/vn/cong-thuc/17051377-n%E1%BA%A5m-dui-ga-xien-n%C6%B0%E1%BB%9Bng?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,1,1,30,350
Cà tím nấm đùi gà xào lá quế,"cà tím, nấm đùi gà, lá quế, hạt nêm, đường, tương, dầu hào, hành tím, dầu ăn, muối",https://cookpad.com/vn/cong-thuc/16864658-ca-tim-n%E1%BA%A5m-dui-ga-xao-la-qu%E1%BA%BF?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,0,0,30,200
Ruốc nấm đùi gà chay,"nấm đùi gà, mắm, dầu mè, dầu hào",https://cookpad.com/vn/cong-thuc/16681822-ru%E1%BB%91c-n%E1%BA%A5m-dui-ga-chay?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,30,150
Nem thính nấm đùi gà,"nấm đùi gà, thính, rau sống, hạt nêm, mắm, đường, chanh, giấm, tỏi",https://cookpad.com/vn/cong-thuc/16427547-nem-thinh-n%E1%BA%A5m-dui-ga?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,1,0,20,220
Nộm nấm đùi gà hoa chuối,"hoa chuối, nấm đùi gà, cà rốt, rau húng, mùi, đậu phộng, vừng, tỏi, ớt, chanh, muối, đường",https://cookpad.com/vn/cong-thuc/16231397-n%E1%BB%99m-n%E1%BA%A5m-dui-ga-hoa-chu%E1%BB%91i?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,1,1,20,200
Nấm đùi gà áp chảo bơ tỏi,"nấm đùi gà, tỏi, muối, tiêu, bơ, dầu ",https://cookpad.com/vn/cong-thuc/16059582-n%E1%BA%A5m-dui-ga-ap-ch%E1%BA%A3o-b%C6%A1-t%E1%BB%8Fi?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,1,0,0,10,300
Nấm đùi gà kho tiêu,"nấm đùi gà, tiêu, ớt",https://cookpad.com/vn/cong-thuc/15612277-n%E1%BA%A5m-dui-ga-kho-tieu?ref=search&search_term=N%E1%BA%A5m+%C4%91%C3%B9i+g%C3%A0,0,0,0,0,30,250
Canh khoai tây xương hầm,"lợn, khoai, rau cải, hành tây, tương đậu Hàn Quốc, gừng, lá nguyệt quế, đậu tương",https://cookpad.com/vn/cong-thuc/24203866-canh-khoai-tay-x%C6%B0%C6%A1ng-h%E1%BA%A7m-%EA%B0%90%EC%9E%90%ED%83%95?ref=search&search_term=khoai,0,0,0,0,1 tiếng 45 phút,135
Khoai tây xào gà,"đùi gà, khoai, hành lá, gia vị, hạt nêm",https://cookpad.com/vn/cong-thuc/24171857-khoai-tay-xao-ga?ref=search&search_term=khoai,0,0,0,0,20 phút,275
Bánh tart trứng đế khoai lang,"khoai, trứng, yến mạch, đường, vani, sữa tươi",https://cookpad.com/vn/cong-thuc/24153738-banh-tart-tr%E1%BB%A9ng-d%E1%BA%BF-khoai-lang-y%E1%BA%BFn-m%E1%BA%A1ch?ref=search&search_term=khoai,0,0,0,0,30 phút,225
Chè hạt sen khoai lang,"hạt sen, khoai lang, mè rang, vani, đường",https://cookpad.com/vn/cong-thuc/24149853-che-h%E1%BA%A1t-sen-khoai-lang?ref=search&search_term=khoai,1,0,0,0,20 phút,200
"Khoai tây, bí ngô xào tỏi","khoai, bí ngô, tỏi, hành lá, rau mùi, gia vị, hạt nêm",https://cookpad.com/vn/cong-thuc/24114152-khoai-tay-bi-ngo-xao-t%E1%BB%8Fi?ref=search&search_term=khoai,0,0,0,0,20 phút,165
Bánh mì khoai lang tím,"thịt hộp, Khoai tây, hành lá, tiêu, dầu ăn, gia vị",https://cookpad.com/vn/cong-thuc/24110026-banh-mi-khoai-lang-tim?ref=search&search_term=khoai,0,0,0,0,120 phút,180
Khoai tây xào thịt hộp,"thịt hộp, khoai tây, hành lá, tiêu, dầu ăn, gia vị",https://cookpad.com/vn/cong-thuc/22583911-khoai-tay-xao-th%E1%BB%8Bt-h%E1%BB%99p-spam?ref=search&search_term=khoai,0,0,0,0,20 phút,275
Khoai tây nghiền,"khoai, whipping cream, bơ, tiêu, [muối hồng, phô mai bào (nếu có)]",https://cookpad.com/vn/cong-thuc/24055566-khoai-tay-nghi%E1%BB%81n-d%C6%A1n-gi%E1%BA%A3n-d%E1%BB%85-lam?ref=search&search_term=khoai,0,0,0,0,1 tiếng,115
Canh khoai mỡ,"khoai, nấm mèo, nấm, tiêu trắng, hạt nêm, muối, dầu ăn, rau mùi",https://cookpad.com/vn/cong-thuc/24024109-canh-khoai-m%E1%BB%A1-n%E1%BA%A5u-chay?ref=search&search_term=khoai,0,0,0,0,20 phút,140
Bánh mì thanh long,"bột mì, muối, men, đường, trứng gà, thanh long đỏ, bơ",https://cookpad.com/vn/cong-thuc/24179299-banh-mi-thanh-long-ng%E1%BB%8Dt?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,1 tiếng 30 phút,165
Bánh mì bơ tỏi,"bánh mì, bơ mặn, tỏi",https://cookpad.com/vn/cong-thuc/17296201-banh-mi-n%C6%B0%E1%BB%9Bng-b%C6%A1-t%E1%BB%8Fi?ref=search&search_term=b%C3%A1nh+m%C3%AC+b%C6%A1+t%E1%BB%8Fi,0,0,0,0,20 phút,200
Bánh mì cuộn xúc xích,"bột mì, trứng, đường, bột nở, bơ, muối",https://cookpad.com/vn/cong-thuc/17302584-banh-mi-cu%E1%BB%99n-xuc-xich?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,1 tiếng 30 phút,225
Bánh mì bơ trứng,"bánh mì, trứng, dầu ăn, quả bơ, muối, tiêu, mè",https://cookpad.com/vn/cong-thuc/23953617-banh-mi-b%C6%A1-tr%E1%BB%A9ng?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,5 phút,225
Bánh mì chảo,"bò, bánh mì, trứng, pate, rau thơm, xúc xích, cà chua, hành, tỏi",https://cookpad.com/vn/cong-thuc/17284904-banh-mi-ch%E1%BA%A3o?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,20 phút,325
Bánh mì xíu mại,"lợn, đậu Hà Lan, cà chua, hành, xà lách, gia vị, bánh mì",https://cookpad.com/vn/cong-thuc/17276468-banh-mi-xiu-m%E1%BA%A1i?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,40 phút,300
Bánh mè đen Hàn Quốc,"trứng, đường, bơ, sữa bột, bột năng, bột mì, sữa tươi, muối",https://cookpad.com/vn/cong-thuc/17009703-banh-mi-me-den-han-qu%E1%BB%91c?ref=search&search_term=b%C3%A1nh+m%C3%AC,0,0,0,0,30 phút,175
